lat,lng,staff_count,sce_licensed_flag
26.2847,50.1959,13,1
26.4463,50.112,57,1
24.6925,46.5943,7,0
21.2835,40.4399,1,1
21.5835,39.165,4,1
29.9633,40.2024,2,1
29.9633,40.2026,2,0
26.2851,50.1965,16,1
21.2836,40.441,2,0
26.2854,50.1964,15,1
21.5785,39.1667,3,1
26.2853,50.1964,39,1
29.9629,40.1979,4,1
26.2853,50.1963,10,1
24.6866,46.747,1,1
21.5782,39.1667,7,1
26.2848,50.1969,0,0
29.963,40.1982,5,1
26.2846,50.197,6,1
26.2848,50.1974,0,1
24.7422,46.7791,0,1
21.2804,40.4413,8,1
21.5708,39.1691,4,1
24.7393,46.7797,5,1
24.6857,46.7459,37,1
24.6922,46.6049,1,1
29.963,40.1982,9,1
26.3695,43.9305,3,1
21.5697,39.1694,6,1
21.5699,39.1694,4,1
24.6856,46.746,5,1
17.1486,42.6382,1,1
21.2807,40.4448,2,1
24.6846,46.7441,4,1
26.369,43.9322,8,1
21.2807,40.4447,2,1
29.963,40.1994,5,1
26.4333,50.1252,12,1
26.3691,43.9324,5,1
21.4357,39.8554,3,1
29.9631,40.2003,3,1
24.6894,46.7595,3,1
21.3036,40.4305,0,1
29.9632,40.2002,3,1
29.9631,40.2005,3,1
26.4462,50.1184,1,1
24.7422,46.8038,15,1
29.9633,40.2005,3,1
26.4407,50.1231,10,1
29.9634,40.2027,3,1
21.5618,39.1722,4,1
21.5617,39.1724,3,1
21.551,39.1552,6,0
21.5509,39.1555,8,1
21.3957,39.7898,9,1
21.5737,39.1384,15,1
21.389,39.7892,4,1
21.3834,39.7873,1,1
21.3762,39.7941,8,1
21.376,39.795,8,1
21.3762,39.7941,8,1
21.3762,39.7945,4,1
21.376,39.794,1,1
24.7874,46.758,3,1
24.8154,46.7779,4,1
26.3022,50.177,6,1
21.4398,39.7855,3,1
21.5547,39.1684,6,1
21.3817,39.773,4,1
21.3729,39.7757,4,1
21.3818,39.7841,3,1
21.5508,39.1601,13,1
26.4417,50.1225,4,1
21.4719,39.9184,3,1
24.8435,46.8059,0,1
30.979,41.0219,0,1
31.3534,37.3232,0,1
31.3233,37.3405,0,1
31.3427,37.3657,0,1
26.4416,50.1222,8,1
31.3354,37.3362,0,1
31.3356,37.3361,0,1
26.4416,50.1218,2,1
28.4072,36.5488,2,1
28.3874,36.5688,0,0
31.3525,37.3249,3,1
26.4415,50.1222,6,1
31.6642,38.6778,3,0
28.409,36.5658,2,1
30.3577,42.2366,1,1
30.3637,42.2392,5,1
24.843,46.7924,3,1
26.4396,50.1254,14,1
30.9777,41.0211,0,1
30.9782,41.0213,1,1
26.4383,50.128,2,1
30.9784,41.0218,2,1
28.4161,36.566,4,1
28.416,36.5659,3,1
30.9765,41.0116,2,1
21.4746,39.9402,5,0
28.4218,36.5856,5,1
28.4108,36.5673,3,1
21.5827,39.1767,5,1
30.9693,41.0155,1,1
28.3948,36.5655,0,0
21.5991,39.1222,5,1
26.4395,50.1254,14,1
21.5541,39.1888,5,1
28.4083,36.5655,3,1
21.5543,39.1886,3,0
21.5544,39.1887,3,1
21.5594,39.2133,4,1
24.8427,46.7924,4,1
21.5512,39.1776,3,1
21.5526,39.1836,23,1
28.4108,36.5673,5,1
28.4107,36.5675,2,1
28.4083,36.5656,2,0
26.4362,50.1256,8,1
28.4083,36.5655,3,1
28.4084,36.5653,4,0
28.4082,36.5655,2,1
21.4037,39.6996,20,1
28.4088,36.5657,3,1
28.4061,36.5658,3,1
21.5522,39.1836,5,1
21.5505,39.1766,10,1
28.4111,36.5678,4,1
21.5524,39.1838,5,1
21.5522,39.1838,2,1
24.8337,46.8106,2,1
21.5838,39.176,3,1
21.5852,39.1779,4,1
24.8339,46.8102,5,1
24.4628,39.6654,5,1
21.5549,39.1884,9,1
26.4374,50.1236,17,1
21.5459,39.1961,4,1
24.8448,46.8053,4,1
25.3264,49.5585,1,0
28.4095,36.5667,3,1
28.4092,36.5665,4,1
28.3947,36.5657,2,0
26.4362,50.1255,13,0
28.3968,36.5581,2,0
26.4364,50.1251,11,1
28.4082,36.5654,3,1
24.4633,39.5847,1,1
25.3467,49.6236,2,1
21.5457,39.1966,9,1
21.5458,39.1963,3,1
28.4086,36.557,3,1
28.4052,36.5661,0,1
28.4047,36.568,4,1
28.4082,36.5656,4,1
28.3994,36.5762,2,1
28.4074,36.5561,4,1
28.4068,36.5636,2,1
17.1482,42.6361,3,1
28.4016,36.5728,3,1
28.396,36.581,3,1
26.4343,50.1288,11,1
28.4323,36.519,0,1
28.4251,36.5131,4,1
28.4086,36.5609,3,1
28.4182,36.5252,3,1
28.3814,36.5785,3,1
28.3518,36.5313,0,1
29.6294,43.5129,4,0
29.6325,43.5513,3,1
29.6319,43.5218,3,1
30.3585,42.2355,5,1
30.9895,41.0249,1,1
30.9857,41.0076,1,0
30.9792,41.0218,2,1
30.978,41.0212,2,1
30.9828,41.0244,5,1
24.7982,46.7841,3,1
24.7286,46.7659,2,1
24.7855,46.7472,4,1
24.7976,46.7827,0,1
24.73,46.7691,4,1
31.3364,37.3352,0,1
29.2855,34.943,2,1
29.2897,34.937,2,1
29.2832,34.9396,0,1
21.5097,39.1721,2,1
25.3128,49.6017,0,0
27.3524,35.6894,0,0
21.509,39.1732,12,1
26.3673,50.1861,97,1
26.3449,50.1793,233,1
21.5486,39.1603,3,1
21.4597,39.9755,30,1
24.4752,39.6315,13,1
21.5095,39.1765,0,1
24.4748,39.637,1,0
24.7682,46.7823,4,1
24.4771,39.6462,8,1
21.472,39.9182,3,1
24.7694,46.7813,3,0
21.5096,39.1719,5,1
26.3774,50.1724,2,1
21.469,39.9182,8,1
24.7683,46.7573,0,1
24.4891,39.635,2,1
21.476,39.9236,3,1
24.7701,46.7567,30,1
25.4203,49.7078,0,0
24.771,46.7661,10,1
24.7845,46.771,5,1
25.3665,49.7239,2,1
17.7822,41.9399,2,1
21.4835,39.9496,3,1
24.4738,39.5814,18,1
24.7821,46.7716,4,1
24.4738,39.5813,6,1
17.7267,42.0301,1,0
21.4747,39.9402,5,1
25.4005,49.5823,0,1
24.7812,46.7832,21,1
26.4058,50.1135,1,1
24.7853,46.7905,2,1
25.3755,49.5641,8,1
29.285,34.9439,2,1
24.4738,39.5816,1,0
29.2853,34.9429,2,1
26.4246,50.0959,8,1
17.3717,42.5256,4,1
24.4754,39.5815,2,1
17.3682,42.5383,2,1
17.38,42.5371,2,1
26.3792,50.0592,9,1
26.3791,50.0591,9,1
26.379,50.0592,9,1
21.5509,39.1895,1,1
21.5515,39.1891,4,1
21.5514,39.1894,3,1
21.5516,39.1891,5,1
21.5515,39.1893,1,1
21.5513,39.1894,3,1
21.5513,39.1894,10,1
21.5467,39.1904,5,1
25.3634,49.5661,0,1
25.3633,49.5658,2,1
21.513,39.1692,14,1
21.5141,39.1676,6,1
17.6346,44.4657,0,1
17.5683,44.2302,4,1
17.5682,44.2303,4,1
26.3768,50.1844,18,1
25.3514,49.6197,3,0
26.3784,50.1787,3,1
21.511,39.1659,1,0
21.5108,39.1667,1,0
21.3557,39.8898,2,1
26.3788,50.1707,1070,1
21.3517,39.9071,3,1
21.3567,39.9106,4,1
24.4892,39.5895,1,1
26.4923,50.1297,5,1
31.3357,37.3362,3,1
24.7096,46.6901,4,1
31.336,37.3364,5,1
31.3359,37.3362,3,1
24.7078,46.6874,7,1
26.4664,50.1234,3,1
21.5146,39.1644,5,1
21.3611,39.8865,17,1
31.3356,37.3362,5,1
31.3362,37.3358,2,1
21.3623,39.8768,2,1
21.5145,39.1599,1,1
31.3365,37.3363,4,1
24.7083,46.6883,60,1
24.7082,46.6876,6,1
25.3644,49.5793,2,1
26.4528,50.1269,40,1
17.551,44.2248,0,1
24.4814,39.5968,2,1
24.708,46.6877,3,1
26.4555,50.1265,4,1
28.4183,36.5254,3,1
24.7081,46.6875,2,1
16.8919,42.5642,2,1
26.4655,50.1174,1,1
21.3993,39.8707,4,1
24.7081,46.6875,30,1
28.425,36.5136,4,1
25.347,49.6101,2,1
28.4251,36.5137,1,1
26.4567,50.1152,4,1
24.4811,39.5945,9,1
21.3955,39.8741,6,1
28.4105,36.5674,1,1
21.4,39.868,8,1
26.4465,50.1164,5,1
21.3974,39.8731,9,1
25.3598,49.5905,3,1
28.4084,36.5652,1,1
16.9456,42.5591,4,1
24.7045,46.6841,9,1
24.462,39.5939,12,1
21.4007,39.8795,2,1
26.4541,50.1146,9,1
26.4542,50.1143,35,1
26.4544,50.113,35,1
31.6515,38.6903,6,1
25.399,49.5972,2,1
26.4535,50.114,12,1
25.383,49.5916,3,1
31.6743,38.6536,5,1
25.3821,49.591,3,1
28.4182,36.5254,3,1
31.6775,38.6677,5,1
27.4932,41.705,0,1
27.5211,41.6958,2,1
26.4542,50.0608,16,1
21.364,39.8843,4,1
21.3966,39.8743,3,1
21.3953,39.8765,3,0
26.4582,50.0494,1,0
26.4634,50.0625,6,1
26.4628,50.0647,7,1
21.5111,39.1829,2,1
26.4631,50.0634,14,1
17.4859,47.1156,3,1
17.4912,47.1108,4,1
17.4825,47.1154,2,1
17.4818,47.1156,3,1
21.5092,39.1735,6,1
26.4528,50.0707,6,1
21.5088,39.1725,7,1
21.4184,39.862,4,1
26.4515,50.0778,6,1
24.7567,46.7602,7,1
26.4504,50.1,31,1
24.7515,46.7597,2,1
21.4137,39.8643,2,1
21.4137,39.8642,3,1
21.411,39.8669,6,1
21.411,39.8669,3,1
21.4082,39.8721,5,1
24.7636,46.8017,5,1
26.4586,50.0852,5,1
26.4585,50.0838,94,1
24.7585,46.8131,3,1
21.4123,39.8645,9,1
24.4908,39.5766,12,1
16.912,42.5479,3,1
26.4587,50.0837,7,1
24.7581,46.8136,8,1
21.4397,39.802,3,1
26.4424,50.0757,22,1
26.444,50.0681,1,1
24.4827,39.5858,4,1
24.4826,39.5856,7,1
21.4255,39.7886,2,1
21.4347,39.7906,7,1
16.9005,42.5578,0,1
16.9004,42.5576,5,1
26.4411,50.0757,8,1
24.7559,46.7906,4,1
21.4336,39.7899,9,1
16.8996,42.5581,4,1
24.7635,46.8007,4,1
26.4419,50.0711,2,1
21.4352,39.7892,15,1
16.8966,42.5604,0,1
16.8962,42.5603,5,1
24.4569,39.5887,3,1
24.4785,39.6461,6,1
24.4633,39.5849,3,1
24.4411,39.6626,3,1
26.4421,50.0714,6,1
24.4629,39.6654,5,1
16.8965,42.5604,5,1
25.3968,49.5609,3,1
24.4787,39.6518,5,1
24.4789,39.6517,4,1
24.4845,39.6511,7,1
26.4424,50.0757,22,1
24.4831,39.6485,4,1
24.4773,39.6468,19,1
24.4774,39.6472,3,1
24.4774,39.6462,3,1
16.8821,42.5806,3,1
27.5239,41.6846,3,1
27.524,41.6956,2,1
27.5239,41.6954,3,1
20.0124,41.4816,1,1
27.5241,41.6941,5,0
20.0137,41.4815,2,0
17.529,44.201,0,1
16.8945,42.5617,5,1
16.8804,42.5715,0,1
16.8972,42.5599,1,1
16.8953,42.5812,0,1
18.5253,44.2073,0,1
17.4551,44.1046,0,1
20.0119,41.4642,1,1
21.5078,39.1755,1,1
25.439,49.5984,1,1
16.9689,42.8309,4,1
20.0118,41.464,3,1
19.862,41.562,5,1
21.508,39.1725,1,1
17.1135,42.7679,2,1
25.4077,49.5755,4,1
20.0343,41.4844,2,1
20.2604,41.6542,1,1
20.2702,41.6531,1,0
24.7637,46.7601,6,1
21.4407,39.8455,7,1
21.3738,39.8792,5,1
21.3652,39.874,4,1
21.3848,39.8736,3,1
21.3623,39.8911,4,1
21.3662,39.8282,4,1
21.3617,39.8849,3,1
21.503,39.1826,10,1
21.4352,39.8477,3,1
21.4406,39.8448,4,1
21.4407,39.8449,3,1
21.3618,39.8856,3,1
21.376,39.8743,8,1
17.5734,44.2326,0,1
24.7782,46.7918,4,1
21.5077,39.1756,7,1
24.4314,39.6571,5,1
24.4315,39.657,2,1
20.2369,41.6333,3,1
19.7865,41.4384,2,1
26.4124,50.1708,8,1
19.786,41.4383,1,1
26.4123,50.1708,8,1
24.782,46.7989,0,1
21.3764,39.7878,3,1
21.503,39.1834,3,1
25.3812,49.5849,1,1
26.4219,50.1127,13,1
21.3761,39.7943,5,1
25.3877,49.5772,19,1
21.3761,39.7944,4,1
26.4294,50.1033,3,1
21.3762,39.794,3,0
21.3762,39.794,2,1
26.4339,50.1177,9,1
24.7801,46.8103,30,0
17.105,42.759,1,1
25.3922,49.5907,6,1
21.3756,39.7868,12,1
26.4317,50.1158,7,1
21.3658,39.7914,5,1
21.3658,39.7914,27,1
24.4561,39.5953,12,1
26.4306,50.1165,21,1
25.3934,49.6028,1,1
25.3935,49.6067,3,1
26.4294,50.1168,70,1
21.3657,39.7934,11,1
16.6027,42.9374,3,1
24.4506,39.5927,12,1
16.5995,42.939,3,1
25.3744,49.6056,7,1
16.6026,42.9371,2,1
24.4079,39.6044,7,1
20.0124,41.4808,4,1
20.0081,41.4745,10,1
19.8846,41.5681,1,1
19.8729,41.5731,1,1
20.2368,41.6331,3,1
20.1693,41.3814,1,1
16.8803,42.5711,90,1
17.8475,44.0223,0,1
17.851,44.0261,4,1
21.3537,39.7878,4,1
21.3538,39.7877,70,1
21.3661,39.8242,7,1
21.3662,39.8283,2,1
24.4893,39.5896,10,1
21.3661,39.8283,3,1
24.4889,39.5894,17,1
21.3669,39.8334,8,1
24.4203,39.6175,5,1
24.4002,39.6329,12,1
21.369,39.8374,5,1
24.4078,39.6045,0,1
24.4264,39.5954,0,1
24.4904,39.595,3,1
24.4872,39.5893,32,1
21.3706,39.8365,6,1
24.4541,39.5903,3,1
24.4546,39.5903,3,1
26.3477,50.1019,5,1
17.5209,44.1941,0,1
17.5201,44.1928,2,1
17.5346,44.2126,0,0
17.5501,44.2246,0,1
17.552,44.2236,5,1
17.5682,44.2302,4,1
17.5723,44.2271,0,1
17.5724,44.2319,0,1
17.5731,44.2322,4,1
17.5743,44.2326,3,1
17.5745,44.2328,3,1
17.5746,44.2329,4,1
17.5758,44.2334,3,1
19.7842,41.4342,5,1
21.4349,39.7903,4,1
21.4514,39.8083,4,1
21.3963,39.7993,3,1
21.4091,39.7829,3,1
21.4406,39.8448,3,1
21.4406,39.8448,4,1
21.3983,39.789,3,1
21.4406,39.8448,3,1
21.4088,39.7835,4,1
21.4089,39.7835,4,1
21.4106,39.7829,4,1
21.4086,39.7835,4,1
21.4108,39.7831,4,1
21.4089,39.7834,4,1
21.4346,39.7908,5,1
21.4405,39.845,3,1
21.4087,39.7835,3,1
21.4405,39.8448,3,1
21.4109,39.783,6,1
21.3983,39.7891,4,1
21.4132,39.7898,4,1
21.4364,39.7945,7,1
21.3795,39.801,4,1
26.4133,50.0968,2,1
21.6253,39.2108,11,1
21.4067,39.7876,4,1
26.3359,50.1931,5,1
26.3347,50.1971,110,1
21.4062,39.7882,5,1
21.6237,39.2082,5,1
25.4394,49.5705,3,1
25.4369,49.5844,4,1
21.6001,39.1917,7,1
21.6004,39.1916,19,1
24.7477,46.759,120,1
26.407,50.113,1,1
26.407,50.113,61,1
24.7465,46.7588,20,1
25.4366,49.5926,4,1
24.735,46.7633,3,1
24.7351,46.7591,3,1
24.4575,39.6671,5,1
26.3119,50.2174,46,1
25.4261,49.5741,20,1
26.3803,50.123,5,1
25.4209,49.5746,5,1
25.4141,49.5767,5,1
26.3181,50.2167,30,1
24.7295,46.7685,5,1
26.3763,50.1241,5,1
24.4833,39.6426,4,1
24.4831,39.6426,6,1
24.4829,39.6428,3,1
25.4023,49.579,8,1
24.7327,46.7736,5,1
24.7325,46.7731,3,1
25.4021,49.5795,5,1
26.4031,50.1399,9,1
26.3194,50.2157,6,1
25.4004,49.582,4,1
26.3195,50.2154,29,1
25.4003,49.5822,4,1
25.4004,49.5818,5,1
24.489,39.6353,25,1
17.1499,42.6387,3,1
26.3332,50.2122,21,1
17.1488,42.6382,1,1
26.333,50.2122,33,1
26.3634,50.0737,3,1
25.3935,49.5747,4,1
16.9804,42.8273,2,1
26.3331,50.212,20,1
26.3679,50.0927,2,1
17.1499,42.6389,2,1
17.151,42.6404,6,1
24.529,39.5955,7,1
26.3686,50.0919,12,1
26.3338,50.1817,70,1
26.3376,50.2027,21,1
17.3733,42.5463,2,1
26.4239,50.1175,11,1
21.625,39.1359,94,1
25.3814,49.5855,5,1
26.4233,50.1177,6,1
24.4791,39.6516,8,1
24.4792,39.6545,9,1
26.4231,50.1141,10,0
24.4681,39.6644,2,1
24.7426,46.7657,5,1
24.7385,46.7607,60,1
24.4625,39.6576,17,1
24.4625,39.6576,9,1
26.4112,50.1084,7,1
26.414,50.0963,4,1
25.3917,49.5823,3,1
26.3942,50.079,6,1
21.6138,39.1398,3,1
21.6138,39.1398,6,1
25.3914,49.5779,7,1
26.3334,50.1843,10,0
26.4075,50.0728,7,1
26.3333,50.1844,4,1
26.3333,50.1837,12,1
26.4044,50.0548,5,1
25.3897,49.5911,2,1
24.7237,46.7595,25,1
26.4047,50.0546,3,1
26.335,50.1893,4,1
24.718,46.7606,3,1
25.3838,49.5927,7,1
25.3839,49.5928,6,1
26.3349,50.1893,10,1
24.7286,46.7675,21,1
26.3991,50.0419,12,1
16.8925,42.5631,6,1
24.7236,46.768,6,1
24.7272,46.7685,2,1
25.3886,49.5937,5,1
17.5667,44.3308,3,1
26.3526,50.2002,3,0
17.565,44.3199,7,1
16.8916,42.5631,2,1
26.3955,50.0413,2,1
16.8992,42.553,4,1
25.3907,49.5961,12,1
26.3654,50.0285,3,1
16.8804,42.5714,3,1
17.8467,44.0206,2,1
17.5497,44.2202,2,1
17.5209,44.1939,7,1
21.6276,39.1358,11,1
21.6046,39.1416,3,1
21.5836,39.1496,2,1
21.5886,39.1441,3,1
21.5911,39.1443,3,1
21.5911,39.1442,7,1
21.5909,39.1443,6,1
21.591,39.1446,13,1
26.3987,50.044,5,1
26.3989,50.0441,6,1
26.399,50.0445,3,1
26.3991,50.044,3,1
26.4151,50.0403,7,1
26.4225,50.03,3,1
24.4484,39.6574,10,1
26.424,50.0447,2,1
26.4248,50.043,60,1
26.4261,50.0234,5,1
20.0074,41.4757,7,1
19.8664,41.5682,0,1
21.5514,39.1891,1,1
26.4258,50.0233,2,1
27.4538,41.6464,17,1
25.3857,49.5943,3,1
25.391,49.589,8,1
26.1532,50.153,7,1
26.3523,50.2,3,1
24.7271,46.7692,2,1
26.425,50.0239,3,1
24.727,46.7692,4,1
24.4323,39.6331,55,1
20.1656,41.2803,2,1
26.3525,50.2,13,1
26.4174,50.0166,7,1
25.3929,49.5863,5,1
26.3526,50.2002,7,1
26.3975,50.0407,7,1
24.7285,46.7674,5,1
26.3529,50.2011,9,1
25.3594,49.5799,5,1
25.3593,49.5799,6,1
25.3516,49.6213,5,1
24.7288,46.7668,3,1
16.9639,42.8328,4,1
26.353,50.2015,4,1
26.3955,50.0413,4,1
24.7295,46.7683,4,1
16.7064,42.9625,3,1
16.6994,42.9563,6,1
26.1531,50.1538,7,1
26.3659,50.2071,682,1
26.3659,50.2075,682,1
26.366,50.2069,682,1
21.591,39.1444,1,1
24.452,39.5823,3,1
24.4521,39.5825,3,1
26.3657,50.2069,682,1
25.332,49.6143,2,1
24.461,39.5361,6,1
26.3666,50.2064,682,1
16.6349,42.9072,5,1
25.3313,49.6144,21,1
24.4716,39.5515,1,1
24.4649,39.5466,5,1
24.4573,39.5282,2,1
16.6024,42.9369,2,1
27.5125,41.6998,3,1
21.7768,39.2146,3,1
21.7964,39.1935,10,1
21.7898,39.202,4,1
26.3845,50.0537,2,1
26.4046,50.0628,7,1
26.4048,50.0625,25,1
26.4052,50.0625,4,1
26.1531,50.1538,2,1
26.3977,50.0458,5,1
26.3844,50.0535,4,1
26.3844,50.0535,5,1
26.3791,50.059,1,1
26.1906,50.1876,7,1
16.9804,42.8634,4,1
16.9639,42.8333,3,1
16.9801,42.83,4,1
16.9635,42.8343,3,1
25.4029,49.56,3,1
24.4545,39.627,12,1
25.3942,49.5598,6,1
25.3945,49.56,4,1
25.399,49.5595,2,0
24.4463,39.6207,1,1
24.728,46.7654,6,1
24.4459,39.6232,17,1
24.4454,39.6234,4,1
24.7284,46.7665,6,1
17.1533,42.6426,4,1
17.1536,42.6418,2,1
17.1534,42.6423,4,1
25.3118,49.5565,3,1
24.4457,39.6233,3,1
24.7293,46.7681,1,1
24.7294,46.7684,3,1
24.4451,39.624,8,1
25.3166,49.5547,4,1
17.3762,42.5302,6,1
25.3266,49.5592,3,1
24.7294,46.7679,3,1
24.7293,46.7682,4,1
16.8959,42.5603,4,1
16.8938,42.5621,3,1
16.8647,42.5808,2,1
16.9006,42.5542,4,1
16.8804,42.571,90,1
24.4919,39.5905,1,1
19.865,41.5669,9,1
21.5516,39.1891,7,1
24.4919,39.5905,1,1
19.933,41.2612,2,1
25.3996,49.5599,1,0
21.5516,39.1889,5,1
20.0186,41.4675,2,1
20.0121,41.4614,3,1
25.3997,49.5608,7,1
19.7886,41.4378,1,1
25.3997,49.5607,7,1
19.7863,41.4384,2,1
24.4901,39.5885,10,1
25.3998,49.5604,2,0
24.7293,46.768,3,1
17.0355,43.0799,1,1
24.7298,46.7688,4,1
24.4854,39.5785,9,1
17.1493,42.6379,10,1
16.9868,42.8191,2,1
24.486,39.5775,9,1
24.7305,46.7701,2,1
16.9613,42.826,58,1
24.486,39.5776,14,1
16.9619,42.828,3,1
25.3915,49.5635,1,1
25.3914,49.5626,2,1
16.979,42.8301,4,1
24.4845,39.5727,9,1
16.964,42.8327,4,1
16.8925,42.5631,3,1
26.373,50.1205,6,1
26.3746,50.1159,5,1
26.352,50.1333,0,1
26.3678,50.0927,4,1
26.3699,50.0845,49,1
26.3637,50.0741,9,1
26.3843,50.0536,7,1
26.3845,50.0534,3,1
26.3846,50.0535,9,1
26.3812,50.0563,2,1
26.3812,50.0563,6,1
17.576,44.2335,5,1
17.577,44.2338,3,1
17.5744,44.2327,4,1
25.3977,49.5973,4,1
25.3923,49.5908,12,1
25.3923,49.5908,12,1
25.3945,49.6051,12,1
25.3594,49.5798,7,1
25.3492,49.6124,5,1
25.3906,49.5944,3,1
25.3525,49.6115,5,1
25.3522,49.6116,4,1
16.931,42.5513,3,1
25.35,49.6079,5,1
16.9237,42.5539,6,1
21.4322,39.7983,4,1
21.4373,39.7844,4,1
25.3544,49.596,5,1
25.3666,49.5861,7,1
26.3808,50.0566,9,1
26.3807,50.0565,8,1
